design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Peak_Memory_Usage_MB,cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,EndCaps,TapCells,Diodes,Total_Physical_Cells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,SYNTH_STRATEGY,SYNTH_MAX_FANOUT,FP_CORE_UTIL,FP_ASPECT_RATIO,FP_PDN_VPITCH,FP_PDN_HPITCH,PL_TARGET_DENSITY,GLB_RT_ADJUSTMENT,STD_CELL_LIBRARY,CELL_PAD,DIODE_INSERTION_STRATEGY
/home/mbaykenar/Desktop/workspace/mpw7_yonga_soc/openlane/mba_core_region,mba_core_region,22_08_03_22_53,flow completed,2h20m15s0ms,1h39m59s0ms,-3.3333333333333335,2.52,-1,12.36,6697.39,-1,0,0,0,0,0,0,0,0,0,-1,-1,3144528,253833,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,2678326330.0,0.0,28.27,36.35,10.74,26.56,-1,23959,69506,2387,47922,0,0,0,26992,810,158,577,1218,3758,917,439,7254,4455,4322,49,1306,35042,0,36348,2469904.2304,0.00152,0.000546,0.000232,0.00191,0.000705,3.57e-07,0.00218,0.000842,5.14e-07,22.79,201.0,4.975124378109452,200,AREA 0,5,30,1,153.6,153.18,0.30,0.3,sky130_fd_sc_hd,4,3
